Step,Type,Amount,oldBal,newBal,oldBalDest,newBalDest,isFlaggedFraud,Payment Method,Status,DeviceType,Browser,Geolocation,Hour,Day,Month,IsBusinessHours,NormalizedAmount,AmountPercentage,OriginBalanceChange,DestBalanceChange,IsCommonDevice,IsCommonBrowser
21,3,9286.34,6462.23,15748.57,13456.21,22742.55,1,0,0,0,1,0,7,6,6,0,1.4367955341214842,143.6795534121484,9286.34,9286.34,1,1
16,4,8636.74,14958.52,6321.780000000001,8618.72,17255.46,0,0,2,0,0,1,0,1,4,0,0.5773407168144432,57.73407168144432,-8636.74,8636.74,1,0
20,3,2007.54,11734.27,13741.81,2156.13,4163.67,0,3,2,1,1,4,15,22,2,1,0.1710689229987891,17.10689229987891,2007.539999999999,2007.54,1,1
26,3,8081.64,14073.25,22154.89,17331.24,25412.88,0,1,0,0,2,1,22,16,4,0,0.5742146117910368,57.42146117910368,8081.639999999999,8081.639999999999,1,1
29,1,392.69,19423.89,19031.2,11023.58,10630.89,0,2,2,1,3,2,12,9,4,1,0.0202158158939381,2.021581589393814,-392.6899999999987,-392.6900000000005,1,1
1,1,8538.36,4610.99,-3927.370000000001,17040.39,8502.029999999999,0,3,2,0,0,4,7,7,7,0,1.8513396603201655,185.13396603201656,-8538.36,-8538.36,1,0
14,4,5690.59,12533.37,6842.780000000001,4263.66,9954.25,0,3,0,0,2,1,19,29,3,0,0.4539988846667204,45.39988846667204,-5690.59,5690.59,1,1
6,5,4276.19,10690.58,6414.39,5339.05,9615.24,0,2,2,0,0,0,15,2,6,1,0.3999586590569401,39.99586590569401,-4276.19,4276.19,1,0
30,5,7332.63,18459.36,11126.73,15562.49,22895.12,0,0,1,1,1,4,19,6,3,0,0.397209480205153,39.72094802051531,-7332.630000000001,7332.629999999999,1,1
25,2,2090.74,15660.46,13569.72,6019.45,8110.19,0,1,2,1,1,4,17,7,3,1,0.1334958554311028,13.349585543110283,-2090.74,2090.74,1,1
1,2,5405.43,11654.93,6249.5,10718.63,16124.06,0,3,0,0,1,3,20,8,3,0,0.4637493533334534,46.37493533334535,-5405.43,5405.43,1,1
9,1,3170.41,2287.52,-882.8899999999999,912.13,-2258.28,0,2,2,1,1,2,18,15,6,0,1.385353853145264,138.5353853145264,-3170.41,-3170.4100000000003,1,1
7,2,7594.93,17772.67,10177.739999999998,2238.8,9833.73,0,3,0,0,1,4,17,3,2,1,0.4273135486368319,42.7313548636832,-7594.93,7594.929999999999,1,1
29,4,3417.65,11250.28,7832.630000000001,3469.08,6886.73,0,2,0,0,1,4,12,16,1,1,0.303756550365825,30.375655036582504,-3417.65,3417.65,1,1
15,4,3062.02,17439.29,14377.27,6564.62,9626.64,0,3,2,1,1,1,11,7,4,1,0.1755716218021603,17.55716218021604,-3062.0200000000004,3062.0199999999995,1,1
7,5,9419.47,7085.43,-2334.039999999999,540.72,9960.19,0,0,1,0,2,0,12,12,4,1,1.3292264228955903,132.92264228955904,-9419.47,9419.47,1,1
24,3,8525.25,1529.29,10054.54,17732.53,26257.78,0,0,2,2,1,0,20,21,1,0,5.5710028818067165,557.1002881806717,8525.25,8525.25,1,1
19,3,1409.61,8809.59,10219.2,15699.28,17108.89,0,1,2,0,2,3,2,3,7,0,0.1599904206188234,15.999042061882346,1409.6100000000006,1409.6099999999988,1,1
5,4,3195.1,17293.05,14097.95,9617.79,12812.89,0,3,0,1,1,2,8,1,4,0,0.1847514029391611,18.47514029391612,-3195.0999999999985,3195.0999999999985,1,1
7,4,6481.77,433.2,-6048.570000000001,17086.22,23567.99,0,0,2,0,2,3,7,8,7,0,14.92807461999079,1492.807461999079,-6481.77,6481.77,1,1
8,4,3574.14,10447.91,6873.77,5740.14,9314.28,0,2,0,0,0,0,10,28,1,1,0.3420586453515247,34.20586453515247,-3574.1399999999994,3574.1400000000003,1,0
29,2,384.31,9027.76,8643.45,13464.28,13848.59,0,1,1,1,0,1,23,1,4,0,0.042565091994914,4.256509199491403,-384.3099999999995,384.3099999999995,1,0
23,2,3299.77,4052.73,752.96,12595.99,15895.76,0,1,2,0,2,1,22,27,5,0,0.8140083330660898,81.40083330660897,-3299.77,3299.7700000000004,1,1
11,3,5754.68,2223.25,7977.93,8665.61,14420.29,0,2,2,2,1,0,12,15,3,1,2.587245138810835,258.7245138810835,5754.68,5754.68,1,1
20,2,1743.67,10404.0,8660.33,15336.79,17080.46,0,3,1,2,1,2,4,10,5,0,0.167580009610764,16.758000961076405,-1743.67,1743.6699999999985,1,1
6,3,775.34,6410.21,7185.55,15174.09,15949.43,0,0,2,2,3,2,22,5,2,0,0.1209350497020063,12.093504970200634,775.3400000000001,775.3400000000001,1,1
20,3,6149.56,1224.4,7373.960000000001,4634.27,10783.830000000002,0,0,0,2,2,0,22,16,7,0,5.018410314999184,501.8410314999184,6149.560000000001,6149.560000000001,1,1
1,2,2854.97,1965.32,-889.6499999999999,17958.78,20813.75,0,1,2,1,1,3,5,10,1,0,1.4519355954269904,145.19355954269903,-2854.97,2854.970000000001,1,1
21,2,5495.19,8042.28,2547.09,1448.39,6943.58,0,1,2,0,3,2,16,11,6,1,0.6832026238052138,68.32026238052138,-5495.19,5495.19,1,1
7,4,5503.61,10582.25,5078.64,14119.61,19623.22,0,0,2,0,1,0,21,20,6,0,0.5200302364585547,52.00302364585547,-5503.61,5503.610000000001,1,1
6,2,7246.41,1743.42,-5502.99,2647.69,9894.1,0,2,0,0,3,0,8,16,7,0,4.1540512032652686,415.40512032652686,-7246.41,7246.41,1,1
1,3,2149.8,7792.83,9942.63,4607.92,6757.72,0,3,0,2,2,4,6,23,5,0,0.2758335760466934,27.583357604669335,2149.7999999999997,2149.8,1,1
29,1,8388.09,16049.4,7661.309999999999,6497.58,-1890.51,0,2,2,1,1,1,8,5,5,0,0.5226094053730749,52.26094053730749,-8388.09,-8388.09,1,1
16,1,7223.38,11352.58,4129.2,19438.95,12215.57,0,3,0,1,3,3,8,10,6,0,0.6362204696668364,63.62204696668364,-7223.38,-7223.380000000001,1,1
29,3,3585.0,11560.04,15145.04,14641.7,18226.7,0,0,1,0,1,1,5,22,4,0,0.3100932096074401,31.009320960744013,3585.0,3585.0,1,1
8,3,856.69,5852.98,6709.67,11362.6,12219.29,0,0,2,0,2,4,19,15,6,0,0.1463431716541566,14.634317165415666,856.6900000000005,856.6900000000005,1,1
13,4,3989.51,12326.38,8336.869999999999,19571.43,23560.94,0,3,1,0,2,4,6,22,5,0,0.3236300008598746,32.36300008598746,-3989.51,3989.5099999999984,1,1
25,4,1282.21,3767.79,2485.58,8853.94,10136.15,0,3,0,2,0,1,15,29,1,1,0.3402179479355443,34.021794793554434,-1282.21,1282.2099999999991,1,0
29,2,5064.64,13871.02,8806.380000000001,15804.52,20869.16,0,3,1,1,2,1,23,5,2,0,0.3650975128351891,36.50975128351891,-5064.639999999999,5064.639999999999,1,1
11,3,4037.58,17022.58,21060.160000000003,6263.56,10301.14,0,1,2,2,2,2,22,1,1,0,0.2371757291944467,23.717572919444677,4037.5800000000017,4037.579999999999,1,1
28,4,6159.63,198.45,-5961.18,2457.74,8617.369999999999,0,1,0,1,0,4,6,22,2,0,30.8830784657809,3088.30784657809,-6159.63,6159.629999999999,1,0
23,3,5869.92,19300.43,25170.35,10451.27,16321.19,0,0,1,1,1,2,8,7,7,0,0.3041183995175487,30.41183995175487,5869.919999999998,5869.92,1,1
11,2,6266.71,16152.5,9885.79,14507.88,20774.59,0,1,1,0,1,0,22,20,4,0,0.3879475036369827,38.79475036369827,-6266.709999999999,6266.710000000001,1,1
1,4,4298.85,11878.85,7580.0,17026.53,21325.38,0,1,2,2,1,2,15,17,7,1,0.3618606295534035,36.18606295534035,-4298.85,4298.850000000002,1,1
28,4,2649.71,5836.86,3187.15,15315.95,17965.66,0,1,1,2,0,0,19,21,1,0,0.4538837861819229,45.38837861819229,-2649.71,2649.709999999999,1,0
22,3,3294.41,4910.88,8205.29,466.25,3760.66,0,1,1,0,1,1,22,13,2,0,0.6707024601578214,67.07024601578215,3294.4100000000008,3294.41,1,1
26,5,7358.61,10521.14,3162.53,14865.72,22224.33,0,1,2,2,0,4,12,15,2,1,0.6993453803123699,69.934538031237,-7358.609999999999,7358.610000000002,1,0
19,5,7085.27,13605.28,6520.01,16264.05,23349.32,0,1,2,2,0,2,9,2,4,1,0.5207352781215733,52.07352781215733,-7085.27,7085.27,1,0
16,3,756.36,9392.99,10149.35,3172.53,3928.89,0,3,1,0,3,4,13,4,1,1,0.0805153081917268,8.051530819172683,756.3600000000006,756.3599999999997,1,1
2,1,8967.33,5847.99,-3119.34,12040.85,3073.5200000000004,0,0,0,0,3,1,11,11,4,1,1.5331416193223104,153.31416193223103,-8967.33,-8967.33,1,1
23,5,9961.03,7056.19,-2904.840000000001,2101.02,12062.05,0,3,2,1,0,0,4,7,1,0,1.4114725549404226,141.14725549404227,-9961.03,9961.03,1,0
3,5,1792.15,3718.74,1926.59,3815.28,5607.43,0,1,2,2,2,0,4,6,2,0,0.4817944264921742,48.17944264921742,-1792.15,1792.15,1,1
13,3,6219.35,17999.95,24219.300000000003,2235.65,8455.0,0,1,1,2,2,1,15,7,6,1,0.3455012096583791,34.55012096583792,6219.350000000002,6219.35,1,1
27,1,7770.11,14441.43,6671.320000000001,2888.04,-4882.07,0,3,0,0,1,2,21,23,2,0,0.5380057234135807,53.80057234135806,-7770.11,-7770.11,1,1
4,3,8744.86,16909.26,25654.12,4280.19,13025.05,0,0,1,1,1,1,18,4,1,0,0.5171333852938986,51.713338529389866,8744.86,8744.86,1,1
18,5,1030.24,9910.83,8880.59,3389.74,4419.98,0,2,1,2,0,4,12,4,3,1,0.1039404428849163,10.394044288491632,-1030.2399999999998,1030.2399999999998,1,0
6,4,9894.56,16242.35,6347.790000000001,14631.18,24525.74,0,0,2,2,2,0,13,15,4,1,0.6091452809919136,60.91452809919136,-9894.56,9894.56,1,1
27,1,911.0,8679.36,7768.360000000001,17083.94,16172.94,0,3,1,2,0,2,17,3,6,1,0.1049495643037846,10.494956430378464,-911.0,-910.9999999999982,1,0
12,3,8616.47,19449.17,28065.64,7932.63,16549.1,0,3,1,2,0,0,8,5,6,0,0.4430022976662929,44.30022976662929,8616.470000000001,8616.469999999998,1,0
11,2,9160.92,2117.08,-7043.84,19032.25,28193.17,0,1,1,1,1,3,18,24,6,0,4.325105756156519,432.51057561565193,-9160.92,9160.919999999998,1,1
26,1,8418.98,2794.04,-5624.94,13850.06,5431.08,0,2,2,0,2,2,9,31,1,1,3.012114316789741,301.2114316789741,-8418.98,-8418.98,1,1
9,1,7339.57,18736.66,11397.09,11838.89,4499.32,0,0,1,1,3,0,20,30,6,0,0.3917015251637611,39.17015251637611,-7339.57,-7339.57,1,1
3,1,9090.57,7545.62,-1544.9499999999998,9211.63,121.05999999999948,0,1,0,1,3,0,3,25,4,0,1.2045882792561438,120.45882792561436,-9090.57,-9090.57,1,1
24,1,1495.38,15079.81,13584.43,13551.61,12056.23,0,0,1,0,3,1,5,19,4,0,0.0991578038580155,9.91578038580156,-1495.3799999999992,-1495.380000000001,1,1
16,5,869.53,6906.61,6037.08,2848.18,3717.71,0,0,0,2,3,0,6,16,7,0,0.1258800077016507,12.588000770165078,-869.5299999999997,869.5300000000002,1,1
28,4,7975.77,16341.24,8365.47,540.36,8516.130000000001,0,2,0,0,1,4,16,6,3,1,0.4880463143363456,48.80463143363456,-7975.77,7975.770000000001,1,1
20,4,2060.43,19001.35,16940.92,6530.03,8590.46,0,2,1,0,0,1,1,24,5,0,0.108430273097801,10.843027309780108,-2060.4300000000003,2060.4299999999994,1,0
22,4,2122.24,1222.08,-900.1599999999999,17186.93,19309.17,0,0,0,0,2,4,3,5,5,0,1.7351604146907806,173.51604146907806,-2122.24,2122.239999999998,1,1
2,3,2513.85,9818.57,12332.42,7441.11,9954.96,0,3,2,1,2,4,8,25,6,0,0.2560040816451229,25.60040816451229,2513.8500000000004,2513.8499999999995,1,1
4,1,1415.92,8188.74,6772.82,4974.0,3558.08,0,0,0,0,3,4,12,18,6,1,0.1728894934393521,17.28894934393522,-1415.92,-1415.92,1,1
24,2,3290.07,18208.83,14918.760000000002,12922.85,16212.92,0,3,0,1,0,3,3,13,7,0,0.1806754923027837,18.06754923027837,-3290.07,3290.07,1,0
2,3,6770.71,18480.64,25251.35,10302.7,17073.41,0,2,2,1,0,3,22,22,2,0,0.3663478998617006,36.634789986170055,6770.709999999999,6770.709999999999,1,0
20,5,7190.55,11063.64,3873.0899999999992,3868.33,11058.88,0,1,2,0,3,1,17,18,1,1,0.6498675058564942,64.98675058564942,-7190.55,7190.549999999999,1,1
24,5,557.93,15346.67,14788.74,5177.4,5735.33,0,0,1,0,1,3,12,26,1,1,0.03635274930983,3.635274930983009,-557.9300000000003,557.9300000000003,1,1
23,3,9995.09,5582.68,15577.77,17470.52,27465.61,0,2,1,2,2,1,12,12,3,1,1.7900542294687374,179.00542294687375,9995.09,9995.09,1,1
4,4,1716.83,4052.94,2336.11,3795.87,5512.7,0,3,2,1,0,4,14,31,3,1,0.4234966477056888,42.34966477056888,-1716.83,1716.83,1,0
8,4,474.55,17334.51,16859.96,15419.26,15893.81,0,3,2,0,0,4,18,8,1,0,0.0273744470165573,2.7374447016557344,-474.5499999999993,474.5499999999993,1,0
21,2,3014.98,9185.08,6170.1,12953.85,15968.83,0,3,2,1,1,0,6,7,5,0,0.3282118161392019,32.82118161392019,-3014.98,3014.98,1,1
19,1,9303.01,14842.77,5539.76,15731.44,6428.43,0,0,2,1,2,2,1,31,3,0,0.6267282503029891,62.67282503029891,-9303.01,-9303.01,1,1
13,5,3586.84,15261.57,11674.73,13421.75,17008.59,0,0,2,2,3,2,21,29,4,0,0.2350089139640309,23.500891396403095,-3586.84,3586.84,1,1
14,2,7383.49,1690.38,-5693.11,5236.63,12620.12,0,1,0,1,2,2,9,2,5,1,4.365364377017583,436.5364377017583,-7383.49,7383.490000000001,1,1
13,3,4783.24,8467.3,13250.54,2239.0,7022.24,0,1,0,1,0,1,18,8,3,0,0.5648406409787089,56.48406409787089,4783.240000000002,4783.24,1,0
18,1,972.35,7845.61,6873.259999999999,4901.15,3928.8,0,3,1,0,0,0,0,9,7,0,0.1239197564298467,12.39197564298468,-972.3500000000004,-972.3499999999996,1,0
10,4,2013.03,2218.76,205.73000000000025,4632.28,6645.31,0,2,1,0,1,2,15,8,5,1,0.906868310087577,90.6868310087577,-2013.03,2013.0300000000009,1,1
4,5,2268.18,4393.12,2124.94,7480.83,9749.01,0,3,1,0,0,0,19,13,3,0,0.5161852657642486,51.61852657642486,-2268.18,2268.1800000000003,1,0
28,1,3430.27,10940.29,7510.02,6593.46,3163.19,0,2,1,0,1,3,10,31,1,1,0.313516047924879,31.3516047924879,-3430.2700000000004,-3430.27,1,1
27,1,1305.74,9963.83,8658.09,6275.04,4969.3,0,3,1,2,3,1,20,17,7,0,0.1310348495659233,13.103484956592334,-1305.7399999999998,-1305.7399999999998,1,1
15,4,7907.91,11104.66,3196.75,18920.85,26828.76,0,3,0,1,2,2,23,6,3,0,0.7120612372429914,71.20612372429915,-7907.91,7907.91,1,1
23,3,4922.9,467.69,5390.589999999999,18493.13,23416.03,0,1,0,1,2,2,22,20,5,0,10.503531118649851,1050.3531118649853,4922.9,4922.899999999998,1,1
5,1,5670.95,16090.96,10420.009999999998,14050.13,8379.18,0,0,0,0,1,3,12,8,1,1,0.3524089048195497,35.24089048195497,-5670.950000000001,-5670.949999999999,1,1
17,4,995.72,12179.36,11183.64,7142.09,8137.81,0,0,0,1,2,0,18,25,3,0,0.0817479943121549,8.174799431215497,-995.7200000000012,995.7200000000004,1,1
30,5,5502.94,15420.31,9917.37,9425.66,14928.6,0,1,2,1,3,0,15,1,6,1,0.3568399831142749,35.683998311427494,-5502.939999999999,5502.9400000000005,1,1
5,4,6680.84,19369.68,12688.84,7940.96,14621.8,0,3,0,2,0,3,5,22,4,0,0.3448944487235347,34.489444872353474,-6680.84,6680.839999999999,1,0
20,5,5202.35,5262.88,60.52999999999975,17181.81,22384.160000000003,0,2,1,2,0,2,16,16,7,1,0.9883109037440064,98.83109037440065,-5202.35,5202.350000000002,1,0
15,4,5592.01,9640.48,4048.4699999999993,2692.68,8284.69,0,0,2,1,2,2,16,9,4,1,0.5799949800238138,57.99949800238138,-5592.01,5592.01,1,1
19,4,2473.2,3248.5,775.3000000000002,8563.36,11036.56,0,0,2,0,1,1,15,15,3,1,0.7611017079550699,76.11017079550699,-2473.2,2473.199999999999,1,1
3,4,5496.95,2537.59,-2959.36,10832.1,16329.05,0,2,0,0,0,0,18,16,1,0,2.165355571399872,216.53555713998716,-5496.950000000001,5496.949999999999,1,0
3,2,8207.37,12294.49,4087.119999999999,11063.07,19270.44,0,2,2,0,2,0,11,1,7,1,0.6675106075479709,66.75106075479708,-8207.37,8207.369999999999,1,1
18,2,7926.03,7572.23,-353.8000000000002,5435.56,13361.59,0,2,2,1,1,2,19,19,2,0,1.0465851426669994,104.65851426669994,-7926.03,7926.03,1,1
6,4,9327.53,6184.32,-3143.210000000001,944.56,10272.09,1,0,1,1,2,2,18,1,5,0,1.5080109032354028,150.80109032354028,-9327.53,9327.53,1,1
14,3,9600.26,14413.37,24013.63,3370.35,12970.61,0,1,1,0,0,1,20,3,4,0,0.6660200896744013,66.60200896744013,9600.26,9600.26,1,0
12,4,4914.24,213.04,-4701.2,17577.16,22491.4,0,1,2,0,3,0,6,16,4,0,22.95944683236778,2295.944683236778,-4914.24,4914.240000000002,1,1
15,5,5966.42,817.23,-5149.1900000000005,5419.16,11385.58,0,3,0,0,2,4,12,18,1,1,7.29186170147758,729.186170147758,-5966.42,5966.42,1,1
29,3,2971.24,881.47,3852.71,14847.8,17819.04,0,3,1,0,0,2,2,12,2,0,3.3669586501524127,336.6958650152413,2971.24,2971.2400000000016,1,0
22,1,3816.2,14668.39,10852.19,10803.16,6986.96,0,3,1,2,0,2,18,23,2,0,0.2601471499496571,26.01471499496571,-3816.199999999999,-3816.2,1,0
17,4,4678.16,7548.92,2870.76,6538.86,11217.02,0,1,1,1,1,4,2,1,6,0,0.6196304066798058,61.963040667980586,-4678.16,4678.160000000001,1,1
26,1,6889.09,2422.72,-4466.370000000001,647.94,-6241.15,0,2,2,2,3,1,19,11,2,0,2.842362154044197,284.2362154044197,-6889.09,-6889.09,1,1
13,1,5222.5,12629.3,7406.799999999999,19433.44,14210.94,0,2,2,0,2,1,16,11,4,1,0.4134897825071455,41.34897825071455,-5222.5,-5222.499999999998,1,1
9,4,5696.25,18239.14,12542.89,7242.08,12938.33,0,3,0,1,2,4,5,15,3,0,0.3122920109165829,31.22920109165829,-5696.25,5696.25,1,1
1,2,4577.8,14405.76,9827.96,1588.66,6166.46,0,0,0,0,3,4,12,9,1,1,0.3177536101108091,31.77536101108091,-4577.800000000001,4577.8,1,1
29,5,8707.06,16082.01,7374.950000000001,16444.88,25151.94,0,1,0,2,3,1,3,9,7,0,0.5413824899692283,54.13824899692283,-8707.06,8707.059999999998,1,1
16,5,244.19,15672.37,15428.18,17189.15,17433.34,0,3,2,1,1,3,16,2,6,1,0.0155799295237718,1.557992952377185,-244.1900000000005,244.1899999999987,1,1
17,5,5237.37,874.08,-4363.29,4285.63,9523.0,0,3,2,1,2,4,19,29,4,0,5.985018512593134,598.5018512593134,-5237.37,5237.37,1,1
7,2,7575.58,14212.38,6636.799999999999,3253.95,10829.53,0,1,2,2,3,3,3,9,7,0,0.5329893382151184,53.29893382151184,-7575.58,7575.580000000001,1,1
1,1,5361.99,18716.87,13354.88,19317.63,13955.64,0,1,0,2,2,0,17,29,4,1,0.2864636841691923,28.64636841691923,-5361.99,-5361.990000000002,1,1
25,5,2963.59,3963.84,1000.25,14087.17,17050.760000000002,0,2,0,2,2,1,14,15,4,1,0.747467741447322,74.7467741447322,-2963.59,2963.590000000002,1,1
15,1,5203.22,15611.27,10408.05,11897.32,6694.099999999999,0,3,2,1,0,4,18,14,4,0,0.333277607932735,33.3277607932735,-5203.220000000001,-5203.22,1,0
9,3,2074.86,15809.01,17883.87,7324.41,9399.27,0,2,1,2,3,1,18,7,5,0,0.13123710864193,13.123710864193002,2074.8599999999988,2074.8600000000006,1,1
16,3,5823.42,16520.97,22344.39,4500.61,10324.03,0,2,2,1,1,1,17,8,5,1,0.3524652326568805,35.246523265688054,5823.419999999998,5823.420000000001,1,1
26,3,8388.71,6231.47,14620.18,14579.1,22967.81,0,3,2,2,3,1,23,15,1,0,1.3459687732151135,134.59687732151136,8388.71,8388.710000000001,1,1
21,2,1329.7,17403.16,16073.46,6087.49,7417.19,0,3,2,0,3,3,23,8,7,0,0.0764012741781275,7.640127417812753,-1329.7000000000007,1329.6999999999998,1,1
24,3,5260.76,3212.56,8473.32,3156.5,8417.26,0,3,1,1,1,0,5,22,6,0,1.6370504985125531,163.70504985125532,5260.76,5260.76,1,1
8,2,1153.64,4011.65,2858.01,8768.62,9922.26,0,0,0,1,2,3,6,13,7,0,0.2875007787870858,28.750077878708584,-1153.64,1153.6399999999994,1,1
16,5,44.34,12254.89,12210.55,15776.73,15821.07,0,0,0,0,2,3,1,4,2,0,0.003617852314275,0.3617852314275014,-44.34000000000015,44.34000000000015,1,1
24,5,78.29,11287.14,11208.85,708.98,787.27,0,0,2,0,2,4,2,25,2,0,0.0069355978930098,0.6935597893009833,-78.28999999999905,78.28999999999996,1,1
4,5,1912.32,6557.3,4644.9800000000005,12940.94,14853.26,0,2,2,0,0,1,9,3,7,1,0.2915877590229175,29.15877590229175,-1912.32,1912.32,1,0
24,5,8986.19,17398.86,8412.67,16523.11,25509.300000000003,0,1,0,0,3,0,6,21,4,0,0.5164518565091903,51.64518565091903,-8986.19,8986.190000000002,1,1
9,5,9309.05,19067.8,9758.75,16977.04,26286.09,0,3,2,0,2,3,8,29,4,0,0.4881822663198523,48.818226631985226,-9309.05,9309.05,1,1
2,3,5864.58,9707.35,15571.93,12041.47,17906.05,0,2,0,1,3,2,7,25,6,0,0.6040758728311195,60.40758728311195,5864.58,5864.58,1,1
7,3,7904.37,3385.05,11289.42,483.35,8387.72,0,1,1,0,1,3,17,11,3,1,2.334392581326324,233.43925813263243,7904.37,7904.369999999999,1,1
7,1,3662.09,15480.42,11818.33,15658.49,11996.4,0,3,0,1,3,3,7,21,4,0,0.236547422652444,23.6547422652444,-3662.09,-3662.09,1,1
16,4,9950.34,11260.83,1310.4899999999998,11089.65,21039.99,0,2,1,2,2,3,20,5,7,0,0.8835455694145623,88.35455694145622,-9950.34,9950.340000000002,1,1
25,2,4473.83,392.52,-4081.31,11233.6,15707.43,0,1,0,0,0,3,12,1,4,1,11.368748729416549,1136.8748729416548,-4473.83,4473.83,1,0
5,2,9823.06,3095.22,-6727.84,3845.44,13668.5,0,0,0,0,1,3,5,10,6,0,3.1725975544373464,317.25975544373466,-9823.06,9823.06,1,1
11,5,3912.7,5570.38,1657.6800000000003,2819.21,6731.91,0,0,0,1,2,2,0,21,3,0,0.7022856096694176,70.22856096694176,-3912.7,3912.7,1,1
11,3,2671.75,1264.72,3936.47,16860.35,19532.1,0,1,2,0,2,3,14,27,6,1,2.1108539013367884,211.08539013367883,2671.75,2671.75,1,1
18,1,1862.55,11427.88,9565.33,6899.59,5037.04,0,1,0,2,1,1,2,21,2,0,0.1629687248444292,16.296872484442922,-1862.5499999999995,-1862.55,1,1
23,4,3978.5,12726.95,8748.45,13653.42,17631.92,0,2,2,1,1,0,16,21,1,1,0.3125797948609163,31.25797948609163,-3978.5,3978.499999999998,1,1
23,1,1339.06,5337.63,3998.57,748.54,-590.52,0,0,2,2,1,0,20,28,1,0,0.2508246497696974,25.082464976969742,-1339.06,-1339.06,1,1
20,2,1083.88,8144.27,7060.39,3346.09,4429.97,0,2,2,2,0,2,4,11,4,0,0.1330686398363713,13.306863983637127,-1083.88,1083.88,1,0
22,4,9653.74,13069.32,3415.58,9756.43,19410.17,0,0,2,0,0,0,6,13,2,0,0.738600126087196,73.8600126087196,-9653.74,9653.739999999998,1,0
22,3,7318.48,10117.44,17435.92,9262.42,16580.9,0,2,1,2,2,0,16,9,3,1,0.7232814544534533,72.32814544534533,7318.479999999998,7318.480000000001,1,1
27,3,2304.3,17714.4,20018.7,12107.45,14411.75,0,0,2,0,2,3,4,11,1,0,0.1300732695846551,13.007326958465516,2304.2999999999997,2304.2999999999997,1,1
10,5,3951.31,11374.97,7423.66,12082.24,16033.55,0,3,2,0,3,3,0,1,7,0,0.3473382929104068,34.73382929104068,-3951.31,3951.31,1,1
7,4,4751.37,19823.79,15072.420000000002,9641.06,14392.43,0,0,0,0,0,2,17,17,4,1,0.2396681124995523,23.96681124995523,-4751.369999999999,4751.370000000001,1,0
23,3,6222.03,322.91,6544.94,592.93,6814.96,0,1,1,1,0,4,12,11,1,1,19.2091321663425,1920.91321663425,6222.03,6222.03,1,0
30,2,3649.71,13846.31,10196.6,13517.46,17167.17,0,0,2,0,2,3,2,23,2,0,0.2635681587254131,26.35681587254131,-3649.709999999999,3649.709999999999,1,1
4,4,470.65,17622.65,17152.0,7304.91,7775.559999999999,0,1,0,0,3,3,13,26,1,1,0.0267055916339691,2.6705591633969123,-470.6500000000015,470.6499999999987,1,1
22,5,9632.63,18840.71,9208.08,7057.77,16690.4,0,1,0,2,0,4,16,22,1,1,0.5112396910896092,51.12396910896092,-9632.63,9632.63,1,0
4,4,643.88,2330.87,1686.9899999999998,8050.75,8694.63,0,3,2,2,2,1,5,9,2,0,0.2761217392050157,27.61217392050157,-643.8800000000001,643.8799999999992,1,1
23,1,8642.71,12847.19,4204.480000000001,8146.87,-495.8399999999992,0,3,2,0,2,2,7,8,2,0,0.6726791867181291,67.26791867181291,-8642.71,-8642.71,1,1
22,4,142.77,2691.14,2548.37,11101.96,11244.73,0,0,2,1,0,3,20,12,6,0,0.0530321602888408,5.303216028884085,-142.76999999999998,142.77000000000044,1,0
20,4,5318.89,17756.15,12437.260000000002,4751.81,10070.7,0,1,1,2,0,1,13,8,4,1,0.2995351168402587,29.95351168402587,-5318.889999999999,5318.89,1,0
6,3,6951.54,7720.94,14672.48,5744.62,12696.16,0,2,0,1,2,0,19,11,5,0,0.9002323250374906,90.02323250374906,6951.54,6951.54,1,1
