Type,Amount,oldBal,newBal,oldBalDest,newBalDest,isFraud,DeviceType,Browser,Geolocation,Hour,Day,Month,IsBusinessHours,NormalizedAmount,AmountPercentage,OriginBalanceChange,DestBalanceChange,BalanceDifference,IsCommonDevice,IsCommonBrowser
5,2870.09,2137.78,-732.31,18117.03,20987.12,0,1,3,4,1,14,5,0,1.3419285761041342,134.19285761041343,-2870.09,2870.09,5740.18,1,1
1,2804.23,7238.88,4434.65,670.3,-2133.9300000000003,1,0,1,0,10,8,1,1,0.3873310054862788,38.73310054862788,-2804.2300000000005,-2804.2300000000005,0.0,1,1
1,2337.34,15941.25,13603.91,8756.38,6419.039999999999,1,2,1,2,5,6,6,0,0.14661293104800138,14.661293104800139,-2337.34,-2337.34,0.0,1,1
1,7056.68,13796.0,6739.32,19568.02,12511.34,1,0,0,4,6,7,1,0,0.5114648111908386,51.146481119083866,-7056.68,-7056.68,0.0,1,1
2,9419.74,10510.67,1090.9300000000003,16857.76,26277.5,0,1,0,4,6,10,1,0,0.8961221195109815,89.61221195109815,-9419.74,9419.740000000002,18839.480000000003,1,1
4,5421.81,11125.53,5703.72,8862.97,14284.78,0,0,3,0,11,7,1,1,0.48728669225715476,48.72866922571548,-5421.81,5421.810000000001,10843.620000000003,1,1
3,2937.33,3911.55,6848.88,18869.78,21807.11,0,0,3,4,23,2,6,0,0.7507456773715351,75.0745677371535,2937.33,2937.3300000000017,1.8189894035458565e-12,1,1
4,6.23,5685.5,5679.27,9499.07,9505.3,0,2,3,4,1,16,3,0,0.001095577244350655,0.1095577244350655,-6.229999999999563,6.229999999999563,12.459999999999127,1,1
1,2778.07,15552.29,12774.22,6330.19,3552.1199999999994,0,0,3,2,10,3,5,1,0.1786162284635598,17.861622846355978,-2778.0700000000015,-2778.07,1.3642420526593924e-12,1,1
3,9098.38,6946.32,16044.7,1653.16,10751.54,1,1,1,0,2,6,6,0,1.3096244307157292,130.96244307157292,9098.380000000001,9098.380000000001,0.0,1,1
4,4682.64,17884.39,13201.75,11729.23,16411.87,0,0,0,2,12,29,5,1,0.2618136926284526,26.181369262845262,-4682.639999999999,4682.639999999999,9365.279999999999,1,1
5,6369.22,9717.29,3348.0700000000006,19908.91,26278.13,0,0,3,1,22,28,4,0,0.6553848465110631,65.53848465110632,-6369.22,6369.220000000001,12738.440000000002,1,1
2,9345.28,3259.67,-6085.610000000001,3088.55,12433.830000000002,0,1,0,1,15,20,6,1,2.866061269616367,286.60612696163673,-9345.28,9345.280000000002,18690.560000000005,1,1
1,8494.94,12701.01,4206.07,7028.95,-1465.9900000000007,1,2,3,4,1,25,2,0,0.668787065984045,66.8787065984045,-8494.94,-8494.94,0.0,1,1
4,2687.26,7016.23,4328.969999999999,2420.13,5107.39,0,0,0,1,17,18,6,1,0.38295167751377684,38.29516775137768,-2687.26,2687.26,5374.52,1,1
5,3885.99,1501.83,-2384.16,19676.21,23562.2,0,0,1,3,11,5,7,1,2.585781492251286,258.5781492251286,-3885.99,3885.9900000000016,7771.980000000001,1,1
5,4844.98,12972.54,8127.560000000001,9307.29,14152.27,0,1,0,2,16,20,3,1,0.37345088541754984,37.34508854175498,-4844.98,4844.98,9689.96,1,1
3,9960.47,875.57,10836.04,2812.1,12772.57,1,1,2,3,21,12,4,0,11.363005806723933,1136.3005806723934,9960.470000000001,9960.47,1.8189894035458565e-12,1,0
5,9035.29,12482.3,3447.0099999999984,6351.47,15386.760000000002,0,1,3,3,2,26,2,0,0.7237901836854038,72.37901836854039,-9035.29,9035.29,18070.58,1,1
1,8134.25,18300.45,10166.2,15525.15,7390.9,1,2,2,4,22,24,5,0,0.44445931879714445,44.44593187971444,-8134.25,-8134.25,0.0,1,0
3,3097.15,11721.49,14818.64,4259.05,7356.200000000001,0,1,2,2,1,2,2,0,0.26420581292882317,26.420581292882318,3097.1499999999996,3097.1500000000005,9.094947017729282e-13,1,0
5,4905.05,10313.1,5408.05,5776.67,10681.72,0,1,3,3,18,4,2,0,0.47556742711433864,47.55674271143386,-4905.05,4905.049999999999,9810.099999999999,1,1
2,721.42,6456.09,5734.67,18306.77,19028.19,0,1,1,3,11,19,3,1,0.11172525084829234,11.172525084829234,-721.4200000000001,721.4199999999983,1442.8399999999983,1,1
3,3413.76,18242.05,21655.81,6710.15,10123.91,0,2,3,4,18,13,7,0,0.18712660437810566,18.712660437810566,3413.760000000002,3413.76,1.8189894035458565e-12,1,1
4,5815.36,12070.12,6254.760000000001,10585.73,16401.09,0,1,1,2,5,29,3,0,0.4817581135801814,48.17581135801814,-5815.36,5815.360000000001,11630.720000000001,1,1
5,1036.32,756.34,-279.9799999999999,4736.04,5772.36,0,0,0,0,12,28,2,1,1.3683682361951037,136.83682361951037,-1036.32,1036.3199999999997,2072.6399999999994,1,1
5,3933.58,18970.53,15036.95,13189.23,17122.809999999998,0,1,1,0,4,20,6,0,0.207341210751057,20.734121075105698,-3933.579999999998,3933.579999999998,7867.159999999996,1,1
1,2158.65,15611.95,13453.3,3574.06,1415.41,0,2,3,1,23,29,4,0,0.13826022628651216,13.826022628651216,-2158.6500000000015,-2158.6499999999996,1.8189894035458565e-12,1,1
3,1810.96,8505.12,10316.080000000002,6251.26,8062.22,0,2,0,2,11,6,3,1,0.2129008290501427,21.29008290501427,1810.960000000001,1810.96,9.094947017729282e-13,1,1
5,4111.78,11201.66,7089.88,7164.12,11275.9,0,0,0,0,16,2,7,1,0.36703604322544825,36.70360432254483,-4111.78,4111.78,8223.56,1,1
4,9897.7,13569.91,3672.209999999999,7405.27,17302.97,0,1,2,1,8,21,5,0,0.7293320786889016,72.93320786889016,-9897.7,9897.7,19795.4,1,0
2,8736.56,1310.44,-7426.119999999999,8764.43,17500.989999999998,0,2,0,3,9,17,5,1,6.661806868785456,666.1806868785457,-8736.56,8736.559999999998,17473.119999999995,1,1
2,712.33,5485.27,4772.9400000000005,2158.77,2871.1,0,2,3,0,2,29,1,0,0.12983866998889956,12.983866998889956,-712.3299999999999,712.3299999999999,1424.6599999999999,1,1
5,2142.71,4550.85,2408.1400000000003,18495.33,20638.04,0,0,1,1,21,27,6,0,0.4707338774344497,47.073387743444975,-2142.71,2142.709999999999,4285.419999999999,1,1
5,3452.75,13724.68,10271.93,9419.55,12872.3,0,2,1,0,23,2,1,0,0.25155402136724736,25.155402136724735,-3452.75,3452.75,6905.5,1,1
4,716.34,19033.19,18316.85,16114.53,16830.87,0,2,0,3,13,29,2,1,0.03763438318100219,3.7634383181002193,-716.3400000000001,716.3399999999983,1432.6799999999985,1,1
3,1965.53,13087.33,15052.86,6392.87,8358.4,0,0,0,1,21,11,1,0,0.15017423918865128,15.017423918865127,1965.5300000000007,1965.5299999999997,9.094947017729282e-13,1,1
2,5856.29,3526.24,-2330.05,10730.55,16586.84,0,1,2,1,0,2,7,0,1.6603038069425387,166.03038069425386,-5856.29,5856.290000000001,11712.580000000002,1,0
2,9852.41,14120.28,4267.870000000001,17233.04,27085.45,0,1,2,1,16,22,3,1,0.6976995003285821,69.7699500328582,-9852.41,9852.41,19704.82,1,0
5,1241.17,5537.66,4296.49,12461.64,13702.81,0,2,0,3,14,18,2,1,0.22409210892165254,22.409210892165255,-1241.17,1241.17,2482.34,1,1
3,9188.13,2440.34,11628.47,7141.61,16329.739999999998,0,1,0,3,12,11,2,1,3.7635601759689346,376.3560175968935,9188.13,9188.129999999997,1.8189894035458565e-12,1,1
1,8585.67,8755.33,169.65999999999983,9010.01,424.34000000000015,1,1,1,0,7,13,1,0,0.9805100995508392,98.05100995508393,-8585.67,-8585.67,0.0,1,1
5,3760.45,8731.83,4971.38,11225.96,14986.41,0,2,2,2,9,30,4,1,0.43061069550191633,43.06106955019163,-3760.45,3760.4500000000007,7520.900000000001,1,0
1,6439.41,14967.89,8528.48,6236.25,-203.15999999999983,1,1,2,3,6,8,3,0,0.4301862061916415,43.01862061916415,-6439.41,-6439.41,0.0,1,0
1,5047.28,12472.7,7425.420000000001,2806.35,-2240.93,1,2,0,4,22,22,6,0,0.40463374940875596,40.463374940875596,-5047.28,-5047.28,0.0,1,1
5,2131.63,11306.06,9174.43,1426.68,3558.3100000000004,0,0,0,1,22,25,2,0,0.18852203844323814,18.852203844323814,-2131.629999999999,2131.63,4263.259999999999,1,1
4,7326.26,604.52,-6721.74,9237.15,16563.41,0,1,3,3,19,25,1,0,12.099121416303344,1209.9121416303344,-7326.26,7326.26,14652.52,1,1
4,2746.7,8865.99,6119.29,8801.93,11548.63,0,0,2,3,21,3,6,0,0.3097668994777258,30.976689947772577,-2746.7,2746.699999999999,5493.399999999999,1,0
2,5517.38,4526.94,-990.4400000000004,7818.68,13336.06,0,2,3,1,14,25,6,1,1.218518796627164,121.8518796627164,-5517.38,5517.379999999999,11034.759999999998,1,1
3,3662.75,7032.4,10695.15,14376.98,18039.73,1,1,3,3,20,17,7,0,0.5207652060170046,52.07652060170046,3662.75,3662.75,0.0,1,1
3,5176.59,19283.72,24460.31,17224.17,22400.76,1,2,1,3,16,5,3,1,0.2684296168158003,26.84296168158003,5176.59,5176.59,0.0,1,1
5,3529.92,1832.49,-1697.43,17934.38,21464.300000000003,0,0,3,0,6,19,5,0,1.9252463880359314,192.52463880359315,-3529.92,3529.920000000002,7059.840000000002,1,1
3,4003.91,15893.45,19897.36,9457.79,13461.7,1,0,0,1,22,14,4,0,0.25190616850535874,25.190616850535875,4003.91,4003.91,0.0,1,1
4,8435.69,16757.8,8322.109999999999,17530.77,25966.46,0,2,1,4,6,25,3,0,0.5033588323746331,50.33588323746331,-8435.69,8435.689999999999,16871.379999999997,1,1
3,7540.33,1936.02,9476.35,2050.73,9591.06,1,1,1,1,15,10,4,1,3.892747622636834,389.2747622636834,7540.33,7540.33,0.0,1,1
3,9487.47,925.82,10413.29,12285.39,21772.86,0,1,3,1,2,14,4,0,10.236583155305237,1023.6583155305236,9487.470000000001,9487.470000000001,0.0,1,1
5,9850.6,9882.52,31.920000000000076,12095.54,21946.14,0,1,3,0,9,4,1,1,0.996669202875089,99.6669202875089,-9850.6,9850.599999999999,19701.199999999997,1,1
5,1055.01,16843.58,15788.570000000002,753.36,1808.37,0,1,0,3,11,15,3,1,0.06263201575818453,6.263201575818453,-1055.0100000000002,1055.0099999999998,2110.02,1,1
4,1989.36,9227.04,7237.680000000001,8514.78,10504.14,0,1,1,1,19,10,3,0,0.21557773915154244,21.557773915154243,-1989.3599999999997,1989.3599999999988,3978.7199999999984,1,1
2,8531.6,15809.93,7278.33,4157.52,12689.12,0,0,1,4,23,18,2,0,0.5396014023210526,53.96014023210526,-8531.6,8531.6,17063.2,1,1
5,4711.55,16588.05,11876.5,8842.56,13554.11,0,1,1,2,6,4,3,0,0.2840156609329648,28.40156609329648,-4711.549999999999,4711.550000000001,9423.1,1,1
5,7644.2,6604.74,-1039.46,3364.9,11009.1,0,1,0,1,15,6,7,1,1.1572057029189766,115.72057029189766,-7644.2,7644.200000000001,15288.400000000001,1,1
1,5962.48,16319.97,10357.49,15819.07,9856.59,1,0,3,3,10,11,2,1,0.36532632557991346,36.53263255799135,-5962.48,-5962.48,0.0,1,1
2,1199.59,8624.63,7425.039999999999,10059.02,11258.61,0,0,1,0,10,19,5,1,0.1390727401940496,13.90727401940496,-1199.5900000000001,1199.5900000000001,2399.1800000000003,1,1
1,4018.31,2230.58,-1787.73,14815.28,10796.97,0,0,3,2,15,14,1,1,1.8006569336523899,180.06569336523899,-4018.31,-4018.3100000000013,1.3642420526593924e-12,1,1
4,9677.02,17470.2,7793.18,13603.06,23280.08,0,2,2,3,22,16,4,0,0.5538841064151289,55.388410641512884,-9677.02,9677.020000000002,19354.04,1,0
5,6346.9,1923.63,-4423.27,6193.94,12540.84,0,2,1,3,17,13,2,1,3.297724757485854,329.7724757485854,-6346.900000000001,6346.900000000001,12693.800000000001,1,1
5,7447.82,3720.86,-3726.96,14225.24,21673.06,0,1,0,0,11,19,4,1,2.0011015997377655,200.11015997377655,-7447.82,7447.8200000000015,14895.640000000001,1,1
5,7844.76,19676.94,11832.179999999998,17776.24,25621.0,0,0,0,1,10,19,1,1,0.3986575830600155,39.865758306001545,-7844.76,7844.759999999998,15689.519999999999,1,1
2,5941.69,2942.56,-2999.13,490.35,6432.04,0,2,0,2,1,19,1,0,2.018538776175787,201.85387761757872,-5941.6900000000005,5941.69,11883.380000000001,1,1
2,5848.78,14066.74,8217.96,15057.85,20906.63,0,1,1,1,13,22,4,1,0.4157583236539771,41.57583236539771,-5848.780000000001,5848.780000000001,11697.560000000001,1,1
2,5770.16,18288.41,12518.25,16392.33,22162.49,0,0,2,4,20,12,1,0,0.31549186113712796,31.549186113712796,-5770.16,5770.16,11540.32,1,0
3,4468.4,18399.37,22867.77,12542.09,17010.489999999998,1,2,3,0,0,4,1,0,0.24284294283212782,24.28429428321278,4468.4000000000015,4468.399999999998,3.637978807091713e-12,1,1
2,208.24,7104.81,6896.570000000001,2355.22,2563.46,0,0,1,1,7,16,6,0,0.029305596406321025,2.9305596406321026,-208.23999999999978,208.24000000000024,416.48,1,1
3,2914.12,16554.15,19468.27,17102.64,20016.76,1,2,3,1,14,29,4,1,0.1760249831623392,17.60249831623392,2914.119999999999,2914.119999999999,0.0,1,1
5,297.49,9806.35,9508.86,6619.56,6917.05,0,0,1,3,18,12,4,0,0.030333372419664842,3.033337241966484,-297.4899999999998,297.4899999999998,594.9799999999996,1,1
2,9674.56,8114.87,-1559.6899999999996,14139.3,23813.86,0,1,1,0,10,6,3,1,1.1920545794843929,119.20545794843929,-9674.56,9674.560000000001,19349.120000000003,1,1
4,9142.08,9068.64,-73.44000000000051,10684.06,19826.14,0,0,1,4,1,18,1,0,1.007987086587781,100.7987086587781,-9142.08,9142.08,18284.16,1,1
3,7867.65,18338.95,26206.6,963.71,8831.36,0,2,3,4,14,2,3,1,0.42898971916499223,42.89897191649922,7867.649999999998,7867.650000000001,2.7284841053187847e-12,1,1
5,4044.77,5600.2,1555.4299999999998,18964.52,23009.29,0,2,2,0,12,23,6,1,0.7221256159394416,72.21256159394416,-4044.77,4044.7700000000004,8089.540000000001,1,0
4,885.53,13495.01,12609.48,11333.76,12219.29,0,1,0,2,17,5,3,1,0.0656142074583525,6.5614207458352505,-885.5300000000007,885.5300000000007,1771.0600000000013,1,1
1,9537.52,1684.5,-7853.02,18681.95,9144.43,1,1,2,2,9,12,2,1,5.658570157223376,565.8570157223376,-9537.52,-9537.52,0.0,1,0
3,5309.59,14932.24,20241.83,2291.42,7601.01,0,2,2,2,23,2,7,0,0.3555551240052393,35.55551240052393,5309.590000000002,5309.59,1.8189894035458565e-12,1,0
5,8078.1,14195.21,6117.109999999999,15727.96,23806.06,0,1,3,4,7,22,5,0,0.5690321571743445,56.90321571743445,-8078.1,8078.100000000002,16156.200000000003,1,1
1,6497.09,8761.34,2264.25,1755.65,-4741.4400000000005,1,2,2,1,17,19,2,1,0.7414788743646104,74.14788743646103,-6497.09,-6497.09,0.0,1,0
5,6696.06,18552.96,11856.899999999998,9568.51,16264.57,0,1,1,0,1,13,7,0,0.3608965417625133,36.08965417625133,-6696.060000000001,6696.0599999999995,13392.12,1,1
3,1023.35,14098.2,15121.55,616.83,1640.18,0,0,1,1,15,1,7,1,0.07258213231956423,7.258213231956423,1023.3499999999985,1023.35,1.4779288903810084e-12,1,1
3,2267.13,17573.22,19840.35,4967.28,7234.41,0,2,3,0,15,18,1,1,0.12900316486307783,12.900316486307783,2267.1299999999974,2267.13,2.7284841053187847e-12,1,1
2,5535.72,14020.31,8484.59,815.18,6350.900000000001,0,2,2,2,3,8,4,0,0.39480761783314117,39.480761783314115,-5535.719999999999,5535.72,11071.439999999999,1,0
2,4176.97,15631.21,11454.239999999998,227.49,4404.46,0,1,0,1,11,23,4,1,0.26720278194829783,26.72027819482978,-4176.970000000001,4176.97,8353.940000000002,1,1
2,9219.71,2355.0,-6864.709999999999,9377.46,18597.17,0,1,1,1,22,25,6,0,3.9132894736842103,391.32894736842104,-9219.71,9219.71,18439.42,1,1
4,7235.91,1768.57,-5467.34,11184.05,18419.96,0,1,2,4,18,22,4,0,4.089078137626655,408.90781376266546,-7235.91,7235.91,14471.82,1,0
1,9311.34,2888.72,-6422.620000000001,6553.54,-2757.8,1,2,3,4,22,10,1,0,3.2222291433080024,322.2229143308002,-9311.34,-9311.34,0.0,1,1
4,7805.46,11310.16,3504.7,15552.74,23358.2,0,0,1,2,9,12,7,1,0.6900671549160299,69.00671549160299,-7805.46,7805.460000000001,15610.920000000002,1,1
1,9592.87,18100.15,8507.28,15792.79,6199.92,1,0,0,4,22,18,4,0,0.5299591462420896,52.995914624208964,-9592.87,-9592.87,0.0,1,1
3,8705.02,5219.15,13924.17,9759.57,18464.59,1,2,3,3,14,26,1,1,1.6675804335124471,166.7580433512447,8705.02,8705.02,0.0,1,1
4,6178.64,60.17,-6118.47,806.66,6985.3,0,1,3,2,0,12,1,0,101.0076835049861,10100.76835049861,-6178.64,6178.64,12357.28,1,1
5,814.05,9541.3,8727.25,3277.12,4091.17,0,2,1,0,1,6,6,0,0.08530962137010993,8.530962137010993,-814.0499999999993,814.0500000000002,1628.0999999999995,1,1
2,4020.49,13657.72,9637.23,13269.13,17289.62,0,0,2,2,20,4,3,0,0.29435335082643177,29.435335082643178,-4020.49,4020.49,8040.98,1,0
4,2756.97,4914.06,2157.0900000000006,5961.07,8718.039999999999,0,1,2,4,6,3,6,0,0.5609229592314233,56.09229592314233,-2756.97,2756.9699999999993,5513.939999999999,1,0
3,800.87,365.83,1166.7,5559.22,6360.09,0,2,2,3,14,2,6,1,2.183218384537797,218.3218384537797,800.8700000000001,800.8699999999999,2.2737367544323206e-13,1,0
3,2356.22,6799.72,9155.94,14487.07,16843.29,0,0,0,0,7,13,1,0,0.34646625651401614,34.646625651401614,2356.2200000000003,2356.220000000001,9.094947017729282e-13,1,1
2,6921.13,3783.41,-3137.7200000000003,10819.98,17741.11,0,0,0,4,10,2,1,1,1.828853110524494,182.8853110524494,-6921.13,6921.130000000001,13842.260000000002,1,1
3,1178.88,18889.07,20067.95,18578.87,19757.75,1,0,1,0,13,18,5,1,0.06240739182014678,6.2407391820146785,1178.880000000001,1178.880000000001,0.0,1,1
4,1163.67,16560.42,15396.749999999998,17227.7,18391.370000000003,0,2,2,2,0,13,7,0,0.07026390249145303,7.026390249145304,-1163.67,1163.670000000002,2327.340000000002,1,0
1,1164.33,17176.67,16012.339999999998,18230.39,17066.059999999998,0,1,0,4,7,20,5,0,0.0677816025107014,6.7781602510701395,-1164.33,-1164.3300000000017,1.8189894035458565e-12,1,1
4,8149.75,17633.95,9484.2,15994.59,24144.34,0,0,0,3,22,30,6,0,0.4621362691700288,46.213626917002884,-8149.75,8149.75,16299.5,1,1
5,4003.3,5582.88,1579.58,10445.25,14448.55,0,0,2,1,2,9,3,0,0.7169387594289276,71.69387594289276,-4003.3,4003.2999999999993,8006.599999999999,1,0
1,4839.44,787.92,-4051.52,10076.86,5237.420000000001,1,0,0,2,11,23,1,1,6.134259493991786,613.4259493991786,-4839.44,-4839.44,0.0,1,1
1,3619.1,10941.34,7322.24,1088.27,-2530.83,0,2,3,1,17,27,2,1,0.3307427844501267,33.07427844501267,-3619.1000000000004,-3619.1,4.547473508864641e-13,1,1
3,4331.81,2138.28,6470.09,1816.29,6148.1,0,1,0,3,18,12,5,0,2.0248915522979694,202.48915522979695,4331.8099999999995,4331.81,9.094947017729282e-13,1,1
1,2332.46,14541.75,12209.29,11666.68,9334.22,1,0,2,2,20,8,7,0,0.1603864468549621,16.03864468549621,-2332.459999999999,-2332.460000000001,1.8189894035458565e-12,1,0
1,8443.33,15995.28,7551.950000000001,3012.93,-5430.4,1,1,0,1,15,8,4,1,0.5278308456716186,52.783084567161865,-8443.33,-8443.33,0.0,1,1
5,3194.04,18174.87,14980.829999999998,14190.54,17384.58,0,1,2,0,9,18,2,1,0.17572968996807306,17.572968996807305,-3194.040000000001,3194.040000000001,6388.080000000002,1,0
4,8871.78,18335.63,9463.85,1381.69,10253.47,0,1,0,2,21,1,1,0,0.4838282716071601,48.382827160716005,-8871.78,8871.779999999999,17743.559999999998,1,1
4,3252.86,11951.55,8698.689999999999,1298.35,4551.21,0,0,1,3,4,24,6,0,0.27214778436400605,27.214778436400604,-3252.8600000000006,3252.86,6505.720000000001,1,1
3,1636.35,11393.51,13029.86,8303.44,9939.79,1,1,3,4,22,18,5,0,0.1436086325783206,14.36086325783206,1636.3500000000004,1636.3500000000004,0.0,1,1
4,5581.37,447.47,-5133.9,15083.74,20665.11,0,0,2,4,2,20,1,0,12.44535866390171,1244.535866390171,-5581.37,5581.370000000001,11162.740000000002,1,0
2,7420.82,7724.02,303.2000000000007,5086.73,12507.55,0,2,1,1,21,25,2,0,0.9606214611742104,96.06214611742104,-7420.82,7420.82,14841.64,1,1
1,991.28,17303.14,16311.86,12204.17,11212.89,1,2,0,2,0,3,7,0,0.05728571312992151,5.728571312992151,-991.2799999999988,-991.2800000000007,1.8189894035458565e-12,1,1
4,5277.53,4141.15,-1136.38,10584.61,15862.14,0,2,3,1,6,1,4,0,1.2741040281013485,127.41040281013485,-5277.53,5277.529999999999,10555.059999999998,1,1
5,8877.11,4929.45,-3947.6600000000008,14518.63,23395.74,0,2,2,4,22,12,2,0,1.8004664888600435,180.04664888600433,-8877.11,8877.110000000002,17754.22,1,0
3,8579.36,6194.09,14773.45,19487.38,28066.74,1,0,1,4,21,17,3,0,1.3848644652458642,138.48644652458643,8579.36,8579.36,0.0,1,1
3,6374.15,1030.22,7404.37,4767.01,11141.16,1,0,1,3,3,11,7,0,6.181173755357731,618.1173755357731,6374.15,6374.15,0.0,1,1
1,7950.67,19191.54,11240.87,14427.88,6477.209999999999,1,1,0,3,20,25,2,0,0.41425835246403026,41.425835246403025,-7950.67,-7950.67,0.0,1,1
4,3783.33,2268.48,-1514.85,16284.11,20067.44,0,1,2,1,19,22,2,0,1.6670470768634225,166.70470768634226,-3783.33,3783.329999999998,7566.659999999998,1,0
5,5855.37,8544.11,2688.7400000000007,1989.35,7844.719999999999,0,2,0,0,7,16,2,0,0.6852305002510207,68.52305002510207,-5855.37,5855.369999999999,11710.739999999998,1,1
3,6735.22,1068.88,7804.1,15166.17,21901.39,0,2,3,1,21,19,4,0,6.295304146259393,629.5304146259393,6735.22,6735.219999999999,9.094947017729282e-13,1,1
2,6954.63,12708.15,5753.52,2520.16,9474.79,0,0,3,0,17,25,5,1,0.5472144085166987,54.72144085166987,-6954.629999999999,6954.630000000001,13909.26,1,1
4,2128.54,14664.02,12535.48,19676.35,21804.89,0,1,1,2,1,12,7,0,0.14514402298803547,14.514402298803548,-2128.540000000001,2128.540000000001,4257.080000000002,1,1
1,2931.51,1979.59,-951.9200000000004,5395.1,2463.59,1,0,1,3,20,27,4,0,1.4801195603330322,148.01195603330322,-2931.51,-2931.51,0.0,1,1
5,409.71,4812.83,4403.12,17592.82,18002.53,0,2,0,1,22,1,1,0,0.08511102386249618,8.511102386249618,-409.71000000000004,409.7099999999991,819.4199999999992,1,1
4,4746.8,4998.95,252.14999999999964,1927.43,6674.2300000000005,0,2,0,1,6,8,3,0,0.9493694936949371,94.9369493694937,-4746.8,4746.8,9493.6,1,1
3,7687.17,14412.57,22099.74,6932.61,14619.78,0,1,1,4,12,17,4,1,0.5333286618096696,53.33286618096697,7687.170000000002,7687.170000000001,9.094947017729282e-13,1,1
3,1659.65,10218.68,11878.33,16101.41,17761.06,0,2,2,0,15,22,2,1,0.1623974527578163,16.23974527578163,1659.6499999999996,1659.6500000000015,1.8189894035458565e-12,1,0
1,6023.47,2106.76,-3916.71,11023.6,5000.13,1,2,2,2,19,17,5,0,2.8577589478878047,285.7758947887805,-6023.47,-6023.47,0.0,1,0
4,2791.92,15997.3,13205.38,3160.04,5951.96,0,2,0,4,20,23,3,0,0.17451354206384428,17.45135420638443,-2791.92,2791.92,5583.84,1,1
3,332.01,11208.19,11540.2,10715.99,11048.0,1,0,1,1,2,8,7,0,0.029619446186566555,2.9619446186566556,332.0100000000002,332.0100000000002,0.0,1,1
5,5680.63,19787.87,14107.239999999998,18668.06,24348.69,0,1,0,2,8,14,7,0,0.2870618686160453,28.706186861604532,-5680.630000000001,5680.629999999997,11361.259999999998,1,1
4,6585.41,5865.27,-720.1399999999994,12456.77,19042.18,0,0,1,3,15,12,5,1,1.1225889705042555,112.25889705042556,-6585.41,6585.41,13170.82,1,1
2,3478.63,187.18,-3291.4500000000003,8094.08,11572.71,0,1,3,0,20,22,5,0,18.485652035285366,1848.5652035285366,-3478.63,3478.629999999999,6957.259999999999,1,1
4,4151.12,19178.97,15027.850000000002,14681.79,18832.91,0,2,1,4,9,30,5,1,0.2164299527058697,21.64299527058697,-4151.119999999999,4151.119999999999,8302.239999999998,1,1
2,1459.64,3387.37,1927.73,4626.29,6085.93,0,1,3,1,15,10,6,1,0.4307794013050523,43.07794013050523,-1459.6399999999999,1459.6400000000003,2919.28,1,1
5,2544.77,16755.58,14210.81,2474.52,5019.29,0,0,1,0,8,1,4,0,0.1518669084025499,15.18669084025499,-2544.7700000000023,2544.77,5089.540000000003,1,1
5,6481.46,8384.99,1903.53,4078.82,10560.28,0,2,0,1,8,15,6,0,0.772891453483727,77.2891453483727,-6481.46,6481.460000000001,12962.920000000002,1,1
4,4169.51,4348.29,178.77999999999977,8208.91,12378.42,0,1,1,4,12,21,1,1,0.958664517656905,95.8664517656905,-4169.51,4169.51,8339.02,1,1
5,5665.55,10327.63,4662.079999999999,1367.85,7033.4,0,0,1,0,14,10,6,1,0.5485287012895225,54.85287012895225,-5665.55,5665.549999999999,11331.099999999999,1,1
2,339.49,7615.22,7275.73,18183.38,18522.870000000003,0,1,2,1,5,23,3,0,0.044574605250373545,4.457460525037354,-339.4900000000007,339.4900000000016,678.9800000000023,1,0
5,3716.98,19520.37,15803.39,7453.13,11170.11,0,0,2,0,9,23,6,1,0.1904056938626746,19.04056938626746,-3716.9799999999996,3716.9800000000005,7433.96,1,0
1,5993.1,17589.65,11596.55,9931.72,3938.619999999999,1,2,2,0,9,28,2,1,0.34069804128898024,34.06980412889802,-5993.100000000002,-5993.1,1.8189894035458565e-12,1,0
2,6855.15,13993.4,7138.25,19657.54,26512.69,0,2,3,2,9,8,1,1,0.48984951123306464,48.984951123306466,-6855.15,6855.149999999998,13710.299999999997,1,1
4,2344.9,11179.32,8834.42,16848.45,19193.35,0,1,1,1,18,23,5,0,0.2097346050918042,20.97346050918042,-2344.8999999999996,2344.899999999998,4689.799999999997,1,1
3,4402.39,9346.64,13749.03,10388.55,14790.94,1,0,3,4,17,28,6,1,0.470962724281209,47.0962724281209,4402.390000000001,4402.390000000001,0.0,1,1
2,3571.15,10313.15,6742.0,1032.02,4603.17,0,1,0,1,2,22,6,0,0.3462379352636912,34.62379352636912,-3571.1499999999996,3571.15,7142.299999999999,1,1
4,9418.19,2119.47,-7298.720000000001,11678.2,21096.39,0,1,0,3,21,1,5,0,4.441557767853354,444.1557767853354,-9418.19,9418.189999999999,18836.379999999997,1,1
3,2138.9,11214.32,13353.22,792.94,2931.84,0,1,1,4,7,1,1,0,0.19071234703958515,19.071234703958513,2138.8999999999996,2138.9,4.547473508864641e-13,1,1
2,4388.06,13241.16,8853.099999999999,13763.58,18151.64,0,1,3,4,2,15,6,0,0.33137041086952584,33.137041086952586,-4388.060000000001,4388.0599999999995,8776.12,1,1
3,6622.47,14916.9,21539.37,4792.74,11415.21,1,1,2,1,12,21,1,1,0.44392776463175115,44.39277646317512,6622.469999999999,6622.469999999999,0.0,1,0
2,8073.68,4830.63,-3243.05,10530.85,18604.53,0,0,0,1,10,29,5,1,1.6710054370885188,167.1005437088519,-8073.68,8073.6799999999985,16147.359999999999,1,1
